mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
1,0,1,0,0,0,4.232,-0.963,2.127,-2.135,0,2,1,0,1,0,0,2,0,3,0.662541,0.275661,0.721281,0.623618,0.301053,0.249235,0.222118,0.58362,2.417405,1.348851,0,1.075806,0.388229,0.584035,0.667414,0,2.540702,0,0.104167,0,0,0,0
0,0,0,1,0,-4,1.436,-2.797,0.393,-3.333,1,0,1,0,0,0,0,0,1,0,0.574644,0.402851,0.331274,0.505256,0.282106,0.370649,0.272088,0.457745,2.110779,0.935343,1.734112,0.340637,0.306433,0.095761,0,0,0.426485,0.166457,0.206287,-1.129167,0,0,1
1,1,1,1,3,0,4.035,-3.603,2.192,-3.966,0,0,0,0,1,0,0,0,1,1,0.526283,0.523618,0.271126,0.447457,0.385188,0.277274,0.309455,0.593233,1.756622,1.519017,0.870614,0.222575,2.214911,0.138215,0.621443,0,0.970202,0.331603,1.308333,-0.7,0,0,1
1,0,1,0,3,-1,2.25,-3.221,2.08,-2.807,0,1,0,0,1,0,0,0,0,1,0.818193,0.50451,0.728865,0.736289,0.360112,0.54873,0.450003,0.614783,3.288224,1.176987,0.486386,0.771141,0.038542,0.184401,0.858648,0,1.914183,0.09642,0.434759,-0.166667,0,0,0
0,0,0,0,0,-2,0.941,-2.751,1.665,-3.655,1,0,0,1,0,0,0,0,1,0,0.803069,0.749699,0.882884,1.116538,0.430529,0.827213,0.411476,0.707729,3.239941,1.552404,0.47645,0.709911,1.715572,1.633861,0.313875,0.651524,0.477212,0.302438,0.148214,-0.385997,0,0,0
0,1,0,1,0,-3,0.684,-0.264,0,-3.698,0,0,0,0,0,0,0,0,1,0,0.342082,0.19841,0.429443,0.358704,0.205453,0.216055,0.112979,0.349536,1.205862,0.622458,0.130207,0,1.82253,0,0,0.312289,0,0.224023,0,-1.197917,0,0,0
0,1,0,1,0,0,1.374,-2.291,0,-4.732,1,0,1,1,0,1,0,0,1,0,0.602807,0.385227,0.507267,0.456622,0.378321,0.317577,0.25276,0.324258,2.010637,0.935129,0.454714,0.028161,2.790799,0,0,0.003939,0.163425,0.261862,0.5625,-0.771167,0,0,0
2,0,1,1,2,-4,0.938,-2.507,0,-4.238,2,1,2,1,1,1,1,1,2,1,0.760307,0.569475,0.713364,0.760614,0.459463,0.386635,0.321048,0.441877,2.556491,1.077735,1.211172,0,2.423142,0.095761,0,0.052568,0,0.14877,0.97409,-0.629167,0,0,0
0,0,0,0,0,0,3.529,-1.071,0.462,-1.765,0,0,0,0,0,0,0,0,0,0,0.538881,0.496036,0.273197,0.530256,0.274784,0.223643,0.32269,0.707373,1.811247,1.215434,0.312361,0.111945,1.699944,0,0,0.036781,0,0.377493,0.171644,-0.125,0,0,0
1,2,0,2,0,-4,1.56,-4.254,1.965,-4.549,1,0,1,1,0,0,1,1,1,0,1.22747,0.844782,1.324804,1.21411,0.650398,1.10481,0.51939,0.818766,5.463811,2.170577,0.765406,0.734063,0.931443,0.039826,0.0398,0.637314,0.825003,0.166457,1.118631,-1.80625,0,0,1
1,1,0,0,0,0,0.653,-0.957,0.284,-2.501,1,0,0,0,0,0,0,0,1,0,0.701848,0.452521,0.812618,0.728966,0.345207,0.331847,0.403673,0.413276,2.938816,0.9407,0.307108,0,0.142905,0.153849,0,0.106862,0.049374,0,1.337111,-0.0625,0,0,0
2,0,1,0,2,0,2.158,-1.444,0.085,-3.579,0,0,0,0,0,0,0,0,0,0,0.846563,0.476753,1.225615,1.101524,0.457066,0.496121,0.440282,0.738344,3.51464,1.535563,0.608299,0,0.667435,0,0,0.013307,0,0.719457,1.856168,-0.25,0,0,0
1,2,0,1,1,-3,2.181,-5.034,1.078,-8.49,1,0,0,0,0,0,0,0,2,0,1.253713,0.809861,1.007796,1.174744,0.460301,0.704851,0.603014,0.871541,5.555008,1.780589,2.195867,0.440493,1.91987,0.267128,0.0398,0.041455,0.864811,0.074478,0.735043,-0.592956,0,0,1
4,0,2,0,5,0,3.765,-1.298,1.961,-1.648,0,0,0,0,1,0,0,1,0,2,0.667675,0.893586,0.468757,0.629599,1.023952,0.338728,0.455908,0.865629,2.559997,2.419701,0.652169,0.091207,0.368006,0,1.362211,0.96644,0.665398,1.507344,2.705817,0,0,0,0
2,1,0,1,0,-1,2.574,-1.706,0.581,-4.532,1,0,0,1,0,0,0,0,1,0,0.988944,1.094807,0.638735,0.751521,0.622136,0.434378,0.498004,1.003575,2.745946,1.897056,0.709576,0.847089,0.957731,2.800055,0.229401,0.230547,0.058726,2.227773,0.650511,-0.348024,0,0,1
0,0,0,0,0,0,2.05,-2.734,1.084,-3.223,0,0,0,0,1,0,0,1,0,1,0.829524,0.433108,1.051353,1.072246,0.275462,0.486617,0.363374,0.56312,3.87108,1.110669,0.678315,0,0.311153,0.546803,0.254891,0,1.259514,0.795261,0.765873,-1.000947,0,0,0
1,2,1,2,2,-6,0.91,-2.721,0.626,-2.242,2,0,1,2,0,2,0,0,2,0,0.67927,0.506603,0.886956,0.86847,0.301064,0.403301,0.291987,0.350164,2.802524,1.002167,0.588823,0,0.612585,0.198227,0.589349,0.0907,0.285929,0.418053,0.79375,-1.532143,0,0,0
0,1,0,0,0,0,3.028,-2.718,2.39,-3.126,0,0,0,0,0,0,0,1,0,0,0.987222,0.578037,1.158042,0.939561,0.488512,0.484127,0.326805,0.609061,4.086239,1.777733,0.376774,0.136218,1.001653,0.024853,0.330501,0.405164,1.714017,0.694585,0.729167,-0.588226,0,0,0
2,3,1,2,2,-2,3.838,-2.07,2.977,-4.369,1,0,1,4,0,1,0,1,2,3,0.857076,0.995094,0.85068,0.886558,0.726096,0.55265,0.517214,1.286957,3.556595,2.684026,0.626997,2.611835,0.834997,0.956863,1.398731,0.35213,2.225082,1.414291,1.819859,-0.083333,0,0,0
1,3,0,3,0,-6,1.774,-6.468,1.328,-7.447,2,0,2,0,0,1,0,0,2,0,0.916466,0.66971,0.885998,0.88268,0.373237,0.550287,0.26315,0.875743,3.740442,1.847451,2.737027,2.33169,1.858436,1.55949,0.824085,0.647076,0.652375,1.481881,0.458333,-2.302976,0,0,1
2,0,0,0,0,0,2.158,-2.697,2.153,-4.679,0,0,0,0,0,0,0,0,0,0,1.41071,0.92086,1.704638,1.72524,0.665162,0.897873,0.97965,1.293176,6.251259,2.156281,0.089838,1.714969,1.033034,0.484898,0.152394,0.637925,0.230882,0,2.118867,-0.583333,0,0,1
2,1,1,1,2,-2,0.594,-2.19,0.809,-1.452,0,0,0,0,0,0,0,0,1,0,0.567815,0.468614,0.238705,0.473013,0.429087,0.285592,0.417485,0.830106,1.497492,1.49485,0.750591,0,0.355504,0.319251,0,0,0,1.304026,1.210227,-2.08006,0,0,1
3,1,1,0,2,0,8.493,-2.247,4.952,-5.894,1,1,0,1,0,1,1,1,1,4,2.167561,1.118124,1.376972,1.814921,0.759749,0.668762,0.511263,1.245883,5.385908,2.65971,0.625492,3.745025,1.032187,0.604852,1.24122,0.870294,1.413571,0.529362,1.365315,-0.233631,0,0,0
2,3,2,3,4,-8,2.844,-6.328,0.766,-12.065,1,0,0,1,0,2,0,0,3,0,1.603446,0.977225,1.887706,1.672409,0.701787,1.542061,0.439153,1.118509,5.200543,2.441839,1.950581,0.502232,2.52725,0.410264,0.469234,1.590064,0.161864,0.182683,0.655414,-1.475,0,0,0
0,2,1,2,0,-1,1.993,-5.882,2.509,-4.954,0,1,0,0,0,0,0,0,1,1,1.066338,1.118639,0.629912,0.915283,0.866571,0.611927,0.587179,1.261981,3.784137,2.649006,1.611753,0.359992,2.142259,0.576523,0.223998,0.432624,0.198563,1.648845,0.586726,-1.224405,0,0,0
0,0,0,0,0,0,0.666,-3.535,1.066,-2.297,0,0,0,0,0,0,0,0,0,0,0.523222,0.224217,0.337732,0.486112,0.154202,0.610088,0.190884,0.201277,2.125879,0.415343,0.878014,0,0.264735,0.239444,0,0.760293,0.477677,0,0,-0.3125,0,0,1
4,1,3,1,10,-3,8.185,-3.305,5.175,-2.723,0,0,0,0,2,0,0,0,0,2,1.476579,1.163904,1.470369,1.869004,2.004559,1.383799,0.912687,1.716109,5.619123,4.43547,0.260143,0.016633,0.520046,0,1.824807,0.307564,1.96063,1.334469,4.74494,-1.189615,0,0,0
0,0,0,0,0,0,1.734,-0.666,1.679,-0.304,0,0,0,0,0,0,0,0,0,0,0.428192,0.34716,0.29107,0.592253,0.282664,0.231249,0.271229,0.498867,1.6559,0.677187,0.332514,0.208445,0.318607,0,0.124434,0.041469,0.311236,0,0,0,0,0,0
1,2,0,1,0,-3,4.742,-1.654,0.133,-7.735,1,1,0,0,0,0,0,1,0,2,0.7849,0.725359,0.710676,0.673548,0.775099,0.471365,0.462238,1.142035,3.359259,2.231405,1.24433,0,1.580315,0,0,0.106862,2.001919,2.817169,0.811364,-0.150991,0,0,0
0,1,0,0,0,-2,1.771,-3.481,2.274,-5.696,0,0,0,0,0,0,0,1,0,2,1.432182,0.622478,1.191603,1.140419,0.467321,0.523407,0.325598,0.579338,4.451976,1.501616,1.482528,0,0.213793,0,0,0,1.954524,0.055135,0.811364,-0.511364,0,0,0
0,0,0,0,2,0,6.896,-2.738,1.426,-8.344,1,1,0,0,0,0,0,0,1,2,1.045526,0.608788,0.993425,0.926102,0.366775,0.462298,0.360768,1.155473,3.726263,2.119419,0.789948,2.468986,2.252522,0.776551,0.221008,0.267629,0.079129,0.347317,0.416667,-0.1875,0,0,1
1,0,1,0,3,0,3.241,-3.516,1.105,-2.768,0,1,0,1,1,0,0,1,0,1,0.635856,0.775828,0.674342,0.652713,1.15325,0.518618,0.463163,0.999963,2.967394,1.955793,0.129572,0.420869,0.787012,0,1.352837,0.117649,0.676724,0.780931,0.135417,-0.125,0,0,1
0,0,0,0,0,0,0.511,-2.982,1.082,-2.321,0,0,0,0,0,0,0,0,0,0,0.671627,0.446027,0.637511,0.593982,0.278253,0.533224,0.29177,0.492441,2.731908,1.057477,0.410733,0,0.5224,0.241058,0.339933,0.041455,0.874718,0,0.643042,-0.291667,0,0,0
2,1,3,0,8,0,7.673,-1.66,3.918,-3.769,0,0,0,0,1,1,0,1,1,2,0.863461,0.689181,0.856952,0.84948,1.110075,0.439891,0.34973,1.243587,3.265429,2.470666,0.108074,0.804198,1.662887,0.753137,1.873436,0,0.826888,1.922294,2.5625,-1.767951,0,0,1
3,1,0,0,4,0,1.858,-4.114,0.131,-3.948,0,0,0,0,2,0,0,2,0,2,0.717037,0.676942,0.720826,0.700098,0.566422,0.540904,0.36794,0.728848,3.455155,1.544071,0.654165,0.514803,0.580699,0.366577,0.156472,0.1527,0.511519,0.704715,1.254973,-0.438988,0,0,0
0,1,0,0,0,-2,1.486,-3.882,0.997,-5.359,0,0,0,0,0,0,0,1,1,1,1.049432,0.642449,0.526366,0.891729,0.334819,0.520191,0.444369,0.795746,3.498694,1.600821,0.621714,0.706887,0.737144,0.953373,0.336994,0,0.595697,0,0.671528,-1.375947,0,0,2
0,0,0,0,0,0,2.514,-1.297,2.759,-1.474,0,0,0,0,0,0,0,0,0,0,0.490909,0.600854,0.401716,0.485743,0.557608,0.226933,0.295308,0.685641,1.604008,1.537673,0.697715,1.195537,0.491269,0.321033,0.826381,0.000349,0.587272,0.00966,0.315179,0,0,0,0
0,1,0,1,0,0,0.882,-4.242,1.994,-4.609,0,0,0,1,0,0,0,0,1,0,1.308749,0.643276,0.821341,1.06405,0.427911,0.527388,0.507433,1.145455,4.038347,1.917082,0.761501,0.207429,0.410706,1.56986,0.557306,0.040682,1.330537,0.289261,0.070833,-0.270833,0,0,0
3,0,2,0,1,0,0.702,-0.941,0.201,-1.808,0,1,0,0,0,0,0,0,0,0,0.743306,0.362164,0.491065,0.578976,0.264402,0.25277,0.179873,0.402718,2.06732,1.163481,0.148441,0.301089,0.384827,0.34667,0.337304,0.03026,0.413015,0.366633,1.246857,-0.18125,0,0,0
0,0,0,0,0,0,4.463,-0.564,0.49,-0.791,0,0,0,0,0,0,0,0,0,0,0.455374,0.254789,0.318324,0.62744,0.266141,0.287395,0.164789,0.588318,2.006667,1.017201,0.316449,0,0.088796,0,0.151416,0,0,0.453892,0,0,0,0,0
0,0,0,0,0,0,0.747,-2.704,0.428,-2.382,0,0,0,0,0,0,0,0,0,0,0.712826,0.451771,0.609626,0.754983,0.267832,0.344622,0.305343,0.767581,2.718538,1.369107,0.266233,0.812158,0.013238,0.465311,0.016145,0.031326,0.257476,0.09642,0.538563,-0.917614,0,0,1
0,0,0,0,0,0,3.142,-5.637,5.735,-2.319,0,0,0,0,0,0,0,2,0,1,1.114998,0.620676,0.702473,0.83194,0.675392,0.511612,0.343268,0.951817,3.993448,1.947037,0.616795,0.158872,1.250196,0.03244,0.951394,1.227161,0.8673,0.151293,0.125,-0.388384,0,0,0
0,1,0,0,2,-2,2.923,-2.391,4.41,-2.608,0,0,0,1,0,0,0,0,0,1,1.205163,0.545813,0.751343,0.887246,0.432063,0.463021,0.378164,0.825438,4.17107,1.497941,0.243931,0.570862,0.347101,0.671933,0.099135,0.269621,1.114314,0,0.083036,-1.027976,0,0,0
0,0,0,0,0,0,1.778,-2.937,1.173,-2.226,0,0,0,0,0,0,0,0,0,0,0.803751,0.602333,0.424221,0.60136,0.386573,0.460235,0.529472,0.558849,2.769262,1.1442,0.336635,0.836419,0.358133,0.233612,0,0.117649,1.037388,0,1.461458,-0.25,0,0,0
0,0,0,0,0,-5,1.375,-2.381,1.107,-2.387,0,0,0,0,0,0,0,0,0,0,1.140829,0.597795,1.250276,0.968754,0.567563,0.559104,0.450553,0.679785,4.075142,1.509839,1.991026,0.081496,0.967437,0.099539,0.206512,0.150833,0.499438,0,0.0625,-1.136364,0,0,1
0,1,0,2,0,-6,1.249,-6.322,3.286,-3.309,2,0,1,2,0,2,0,0,2,0,0.864075,0.417128,0.705363,0.783474,0.321536,0.380508,0.203917,0.437089,2.735852,1.20998,1.288222,0.5153,1.145908,0.448074,0.655468,0,0.914876,0,0.625,-1.166667,0,0,0
0,2,0,2,0,-1,3.774,-2.16,1.468,-7.139,1,0,1,2,0,0,0,0,2,0,1.069751,0.847777,1.057714,1.040565,0.645872,0.462506,0.797185,0.844856,4.01222,1.810262,1.649037,1.257717,4.143212,0.511202,0,0.12488,0.116668,0.831689,1.055344,-0.645833,0,0,0
1,0,1,0,1,0,1.809,-3.103,2.095,-2.298,0,0,0,0,0,0,0,0,0,0,0.748532,0.691438,0.605171,0.716043,0.416606,0.548792,0.403959,0.714735,3.473147,1.415056,1.28141,0,0.069803,0.001911,0.193005,0.072825,1.094892,1.042295,2.039219,-0.125,0,0,0
1,2,0,1,0,-4,1.341,-5.589,1.62,-4.428,1,0,1,2,0,1,0,0,1,0,0.962981,0.81141,0.950712,0.95116,0.45816,0.576135,0.370568,0.889473,4.236887,2.001654,1.582053,0.507128,1.154569,0.163602,0.16713,0.117649,0.19498,1.400227,0.417307,-0.666667,0,0,0
1,0,1,0,2,0,1.542,-6.87,0.58,-7.297,0,0,0,0,0,0,0,0,2,0,1.098809,0.680638,1.091122,1.197137,0.51663,0.69099,0.48894,1.012041,4.115781,1.728884,2.562647,0,1.923139,0.09957,0.0398,0.041455,2.232245,0.166457,1.747917,0,0,0,0
0,0,0,0,0,0,1.624,-0.986,1.076,-1.807,0,0,0,0,0,0,0,0,0,0,0.284735,0.196543,0.174026,0.183301,0.187241,0.19252,0.059915,0.179809,0.77357,0.334209,0.517737,0.269262,0.308576,0,0.146001,0.015977,0.210184,0,0,0,0,0,0
0,0,0,1,0,-5,9.064,-2.216,1.642,-5.429,0,0,0,2,0,0,0,1,1,1,1.862735,1.005058,1.822557,1.719954,0.876476,0.592787,0.582996,1.477091,5.777566,2.85592,2.563566,0.311582,1.594295,0.440386,0.16713,0,0,1.094127,0.983378,-0.041667,0,0,0
0,0,0,0,2,0,2.94,-0.186,0.915,-2.522,0,0,0,0,0,0,0,0,0,0,0.583077,0.408121,0.635833,0.490258,0.831141,0.241916,0.212328,0.900813,1.990234,1.484556,0,0.986069,0.600392,0,0.358175,0.258005,0.00592,0.090562,0.25,-0.083333,0,0,0
1,1,0,0,0,-2,3.918,-2.313,1.512,-8.101,0,1,0,1,0,0,0,0,1,0,0.937333,0.729847,0.749566,0.94204,0.901847,0.440857,0.446274,1.049521,3.157833,2.729059,0.531904,0.232554,0.631343,0.428059,0.223569,0,0.148809,0.499372,0.915774,-0.119231,0,0,1
1,0,1,0,3,0,1.338,-1.331,2.505,-1.398,0,0,0,0,0,0,0,0,0,0,0.677385,0.407749,0.502473,0.488466,0.371278,0.276339,0.384478,0.511419,1.952782,1.143973,0.312361,0,0.958408,1.202116,0.051814,0,1.367006,0,0.229167,-0.041667,0,0,0
1,3,0,1,1,0,3.772,-3.828,4.698,-3.334,0,0,0,0,0,0,0,0,0,0,1.368348,1.026912,0.842666,1.008736,0.778187,0.576311,0.514512,1.242867,4.686713,2.894987,0.689005,0.411751,1.127843,1.285659,0.123911,0.312657,1.506655,1.292803,0.767571,-1.833261,0,0,0
1,0,0,0,2,0,1.69,-2.171,1.721,-1.9,0,0,0,0,0,0,0,0,0,0,0.612789,1.093775,0.590881,0.640919,0.643157,0.342463,0.550148,0.636997,2.390277,1.874222,0.449576,0.482363,0.253893,1.877376,0.178109,0.087995,0.100334,0.00966,0.847899,-0.125,0,0,0
1,1,0,1,1,-2,0.622,-2.464,0.748,-1.716,1,1,0,0,0,1,1,0,2,0,0.341269,0.905971,0.407794,0.418996,0.757804,0.371533,0.444668,0.644968,2.109651,1.675196,0.020153,0.100937,0.088092,0.15664,0.970728,0.53656,0.422325,0.753955,0.1,-1.624405,0,0,0
0,0,0,1,0,-4,1.304,-2.309,0.84,-3.607,1,0,1,0,0,0,0,0,1,1,0.655459,0.592809,0.83474,0.813876,0.482064,0.399643,0.364605,0.645649,2.637711,1.432553,0.964483,1.554264,0.886992,0.209638,0.307511,0,0.534936,0.245606,0.099302,-0.691667,0,0,0
0,1,0,1,0,-3,0.38,-0.794,0.005,-5.883,1,0,1,0,0,1,0,0,1,0,0.190628,0.147839,0.316485,0.239163,0.105217,0.173652,0.084203,0.189079,1.005282,0.518097,0,0,0.088092,0.056755,0,0,0.00592,0,0,-0.520833,0,0,0
1,1,1,1,2,0,3.916,-1.764,2.709,-4.435,0,0,0,1,1,1,0,1,1,1,0.991772,1.011474,0.823835,0.873185,0.875663,0.423774,0.640169,1.362103,3.328927,2.761842,1.780222,0.440774,1.411418,1.934534,0.917113,0.148301,0.687563,0.332915,1.116395,-0.083333,0,0,0
0,0,0,0,0,0,1.46,-2.53,0.533,-4.57,0,0,0,0,0,0,0,0,0,0,0.659157,0.437715,0.798308,0.620642,0.239607,0.34315,0.272546,0.558237,2.859182,0.999483,0.383363,0.810012,0.903064,0.029721,0.246051,0.105699,1.861229,0,0,-0.1875,0,0,1
2,0,1,1,2,0,2.815,-3.322,1.68,-2.685,0,1,1,1,0,1,0,0,1,0,0.9215,0.810727,0.841568,1.002478,0.730763,0.486382,0.489347,0.623613,3.306585,1.831187,0.110294,0.901829,0.088092,1.042209,0.484738,0.773663,1.34532,0.623368,0.291667,-0.447917,0,0,0
2,0,1,0,9,0,4.073,-2.466,0.327,-4.44,0,1,0,0,2,0,0,1,0,2,0.961148,0.525051,0.943783,0.780705,0.421336,0.52208,0.530446,0.495078,3.635438,1.0588,0.510171,0.469099,0.228597,0.001911,0.808608,0.160512,1.31503,0.838469,1.680439,-0.5625,0,0,1
3,0,2,0,4,0,7.99,-3.192,4.639,-5.782,0,0,0,0,0,0,0,0,0,0,1.290865,1.651378,0.918532,1.145316,2.210736,0.695146,1.058815,2.133609,5.529023,4.994638,1.176336,0.765311,1.042756,0.253311,2.89881,0.314233,1.440804,0.239143,3.494094,-0.3125,0,0,1
1,0,0,0,0,0,0.755,-2.1,3.316,-0.801,0,0,0,0,0,0,0,0,0,0,0.226799,0.336656,0.313432,0.307274,0.327968,0.155053,0.297725,0.330253,0.993519,1.133213,1.151296,0.254231,0.088092,1.044569,0.351207,0,0.229951,0,0.588542,0,0,0,0
0,1,0,1,0,-2,1.949,-7.44,0.67,-7.934,1,0,0,0,0,1,0,0,1,0,1.719631,0.946086,1.214179,1.409055,0.596446,0.887229,0.697256,1.503655,5.967417,2.211351,1.498286,0,0.8992,0.4153,0.099135,0.759534,0.997705,0.823889,1.219024,-2.481548,0,0,0
1,0,0,0,0,0,0.618,-2.461,0.985,-1.799,0,0,0,0,0,0,0,0,0,0,0.597069,0.560714,0.337085,0.47079,0.384251,0.348091,0.439436,0.434497,2.12448,1.058911,0.33618,0,0.381017,0,0,0,1.225931,0,0.364719,-0.25,0,0,0
1,0,0,0,0,0,0.507,-1.694,1.081,-0.611,0,0,0,0,0,0,0,0,0,0,0.343237,0.281245,0.195512,0.331298,0.1822,0.140873,0.241419,0.22455,1.178657,0.459255,0.504574,0,0,0,0,0,0.449897,0,0.973065,-0.25,0,0,0
0,0,0,0,0,0,0.958,-3.176,0.328,-4.637,0,0,0,0,0,0,0,0,0,0,0.741239,0.301661,0.82053,0.5679,0.237757,0.509867,0.244906,0.483878,2.498825,0.953626,0.547649,0.352937,0.806927,0.119372,0,0.775867,1.171549,0,0.076389,-0.375,0,0,0
0,0,0,0,0,0,1.562,-2.132,0.147,-2.202,0,0,0,0,0,0,0,0,0,0,0.523277,0.521442,0.351564,0.378933,0.321369,0.31147,0.352158,0.366408,1.682357,0.919195,0.448337,0.609986,0.637061,0,0,0,0.099542,0,0.058469,0,0,0,0
0,0,0,0,0,0,1.692,-2.739,1.84,-3.057,0,0,1,0,0,0,0,0,1,0,1.083817,0.751909,1.015389,1.08879,0.453708,0.452914,0.346986,0.619558,4.318488,1.515084,0.49301,0.179819,1.657916,1.673611,0,0.638678,0.831098,0.018119,0.153256,-0.333333,0,0,0
1,1,2,1,3,0,3.849,-0.764,3.627,-3.692,0,0,0,0,1,0,0,2,0,1,1.007544,0.801499,1.058749,0.874682,0.788343,0.453012,0.432655,1.457877,3.773702,2.477145,0.029473,1.361943,1.906857,0.633916,0,0,2.197217,0.069046,0.83244,-0.270833,0,0,0
0,2,1,2,5,-3,3.732,-2.871,0.424,-4.702,1,1,1,0,2,2,1,1,1,2,0.606975,0.34028,0.357183,0.554386,0.243988,0.355018,0.14668,0.39024,2.042307,0.954408,0.901809,0.1552,0.301026,0.322863,0.529399,0.552576,0.881765,0,0.395833,0,0,0,0
0,1,0,0,4,-1,3.011,-4.551,3.003,-5.178,0,0,0,0,0,0,0,0,0,0,1.307849,0.858998,1.246946,1.097391,0.635656,0.792631,0.654251,1.13903,6.095279,2.06721,1.228291,0.397816,1.436787,0.317345,0.802192,0.29628,1.926066,0.572562,0.558469,-0.552664,0,0,0
1,0,0,0,0,0,1.945,-3.822,1.17,-6.845,1,1,0,0,1,0,1,1,0,1,1.223645,0.615683,1.102419,1.197193,0.452685,0.568861,0.328918,0.916508,4.421419,1.959854,1.081947,1.252546,0.755957,0.502179,0.267772,0.059843,1.051893,0.244707,0.827595,-0.270833,0,0,0
0,0,0,0,0,0,3.298,-4.686,1.129,-7.998,0,0,0,0,0,0,0,0,0,1,1.497302,0.832579,1.195736,1.440781,0.709233,1.200281,0.529915,1.223116,5.104137,2.570131,1.338115,0.893613,3.755642,0.691048,0,0.760293,0.058726,0.341449,0.417208,-0.855915,0,0,1
0,3,0,2,0,-3,1.647,-4.473,2.061,-7.899,1,0,0,1,0,2,0,0,2,0,1.980498,0.61257,1.522288,1.581727,0.374042,1.204567,0.498299,0.682585,6.377742,1.31878,1.6066,1.108718,3.375055,0.513679,1.187455,0.117649,0,1.286901,1.365124,-1.063988,0,0,2
1,0,0,0,0,0,3.587,-7.148,1.439,-3.538,0,0,0,0,0,0,0,1,0,0,0.927308,0.733508,0.500697,0.742588,0.958161,0.579351,0.477847,1.2527,2.960916,2.331004,1.12355,0.584211,0.402757,0.348329,0.473869,0.320492,0.991389,0.418007,0.083812,-0.346635,0,0,1
0,0,0,1,0,-4,1.186,-2.082,0.208,-4.462,1,0,1,0,0,0,0,0,1,0,0.684194,0.416601,0.708226,0.583169,0.40041,0.812653,0.275554,0.385241,2.690471,1.006068,0.827848,0,0.662553,0,0,0,0.511205,0.169129,0,-0.838301,0,-2,1
0,2,1,0,2,0,2.56,-2.741,1.629,-4.119,0,0,0,0,0,0,0,0,0,0,0.900099,0.856408,0.678357,0.7944,0.814073,0.456559,0.65783,1.032674,3.871328,2.423674,0.839456,0.351298,0.68499,0.254105,0.099135,0,0.457953,0.235503,1.428315,-0.25,0,0,1
2,0,1,0,1,-2,3.029,-4.584,1.905,-4.556,0,1,0,0,1,0,0,1,0,2,1.012603,1.228988,0.761021,0.93537,0.70069,0.928368,0.430806,1.000623,3.407704,2.377512,1.39126,0.697455,1.927469,1.187332,0.186747,0.152781,2.09501,0.542608,0.322706,-0.083333,0,0,1
0,0,0,0,0,0,1.546,-3.799,3.932,-3.543,0,0,0,0,0,0,0,0,0,0,0.985676,0.862217,0.64173,0.781353,0.354556,0.402262,0.425467,0.6531,3.542485,1.57847,1.824043,0.219681,0.293512,0.405466,0,0.011729,1.120612,0,0.591918,-0.041667,0,0,0
0,1,0,2,0,-3,4.305,-1.504,2.509,-6.192,1,0,1,0,0,0,0,0,1,0,1.221337,0.902338,1.242948,1.306446,1.042096,0.62127,0.596431,1.294735,4.352602,3.073139,1.284838,0.128411,2.875361,0,0.032002,0.147276,0.391473,0.578521,0.248648,-0.520833,0,0,0
1,0,1,0,3,0,3.484,-1.448,1.545,-1.859,0,0,0,0,1,0,0,0,0,1,0.401234,0.576101,0.414797,0.394648,0.712231,0.289918,0.280189,0.806162,1.807264,2.019208,0.221443,0,0.265684,0,0.64074,0.110562,0.479468,0.664716,1.725,-0.125,0,0,0
2,2,0,0,4,0,2.538,-5.569,2.608,-4.671,0,1,0,0,1,0,1,1,0,1,0.983853,0.856493,0.693606,0.757784,0.590781,0.452031,0.438227,0.688458,3.714521,1.373239,2.56519,0.561339,0.981285,1.083366,0.159745,0,0.424695,0.087666,0.475672,-1.911905,0,0,1
3,0,1,0,6,0,5.494,-3.185,1.558,-7.629,0,0,0,0,0,0,0,0,0,0,1.096824,0.988224,0.934073,0.983028,1.099657,0.594489,0.739193,1.338591,4.217388,2.870489,1.537571,1.619338,0.926932,1.086113,0.189252,0.392619,0.621746,0.71864,2.740392,-0.479167,0,0,1
2,0,4,0,3,0,2.239,-6.096,2.776,-4.378,0,1,0,0,1,0,1,1,0,1,1.436982,0.925847,0.886024,1.236576,0.476247,0.861976,0.558483,0.894431,5.547012,1.872806,1.850852,0,0.424907,0.376962,0.482788,0.518841,1.726524,0.845255,3.884683,-0.4375,0,0,1
